mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_features,param_max_samples,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
57.38884372711182,2.9087533487576605,0.9847360610961914,0.12430376021010972,True,sqrt,0.75,2,500,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 500}",-0.44955644660203414,-0.4187763241128069,-0.439906702355105,-0.42920311538403677,-0.44278367543508074,-0.43604525277781275,0.010843433336854147,175
6.7372462272644045,0.4917616446810635,0.8617401123046875,0.31767512814131504,True,sqrt,0.75,5,50,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 5, 'n_estimators': 50}",-0.4426868674704997,-0.41895992565528084,-0.4353460400952389,-0.42687592939611835,-0.4338712236799079,-0.4315479972594091,0.008052138905819711,130
12.02781147956848,0.6712058570092334,0.6679675102233886,0.1739640614076232,True,sqrt,0.75,5,100,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 5, 'n_estimators': 100}",-0.4402616203178184,-0.41419994841258884,-0.43116637197586705,-0.4221473767218711,-0.4338790210702997,-0.42833086769968903,0.009155144880670532,122
23.16453561782837,1.6411279676272144,0.7306370735168457,0.08414455580628429,True,sqrt,0.75,5,200,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 5, 'n_estimators': 200}",-0.44199376916764727,-0.41352147273670453,-0.4314734990112485,-0.4210385285492523,-0.43315038616273244,-0.428235531125517,0.009921992848636148,121
33.70199837684631,0.45428414705396164,1.063589334487915,0.3119538291627627,True,sqrt,0.75,5,300,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 5, 'n_estimators': 300}",-0.4432840634032166,-0.4137389695093808,-0.43113130861873844,-0.421475572288147,-0.4327985475271218,-0.42848569226932093,0.010111373881610264,123
44.77261176109314,4.460253415819018,0.9472340106964111,0.18923271418188822,True,sqrt,0.75,5,400,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 5, 'n_estimators': 400}",-0.4433554252248882,-0.41405044853519174,-0.4307901520272077,-0.42263631731251833,-0.4322912740049325,-0.4286247234209476,0.009832565748932424,124
57.38260116577148,2.002096244395419,0.7423287868499756,0.26791864521410735,True,sqrt,0.75,5,500,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 5, 'n_estimators': 500}",-0.44354561812420024,-0.4135142667384736,-0.43157709148615614,-0.4223918173911865,-0.43250506435973396,-0.4287067716199501,0.010134574297257837,125
6.052754974365234,0.6859505472901257,0.7782450675964355,0.06481742033573776,True,sqrt,0.75,10,50,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 50}",-0.4248914869295501,-0.40718653086627554,-0.4159807194322324,-0.41014606066430764,-0.4149001481490505,-0.4146209892082832,0.006044933014540593,49
10.931741380691529,0.7045947852141701,0.7561419010162354,0.2890538391215499,True,sqrt,0.75,10,100,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 100}",-0.4264804102285072,-0.40598087303238156,-0.41627802299495326,-0.41271523112533326,-0.4173333920269937,-0.41575758588163386,0.006671926533925465,54
20.753418493270875,2.6689662445009414,0.6575065612792969,0.16293895986449003,True,sqrt,0.75,10,200,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 200}",-0.42478492120691136,-0.40527447802247873,-0.4146158328673186,-0.41138365983796416,-0.41709705840043515,-0.41463119006702154,0.0064385326187822774,50
28.851276397705078,2.641153580324093,0.7661982536315918,0.14369572499935043,True,sqrt,0.75,10,300,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 300}",-0.4243310673341436,-0.4053903666588358,-0.4139494825704409,-0.41186719149309986,-0.41749139396493196,-0.4146059004042904,0.006257194546894903,47
40.4729944229126,2.6347032270100823,0.7674891948699951,0.4070156772047282,True,sqrt,0.75,10,400,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 400}",-0.4262297085906322,-0.4055368305961845,-0.41523482117525196,-0.41222382413224284,-0.41832125031296263,-0.41550928696145484,0.006828675731424169,52
48.99423570632935,3.0940071576725976,1.0959461688995362,0.1533373620760761,True,sqrt,0.75,10,500,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 500}",-0.42709354321753157,-0.40472973979382915,-0.41645914868243905,-0.4112733972927521,-0.419037950924555,-0.4157187559822214,0.007502942245960725,53
9.55833330154419,0.11595127680269403,0.7369553565979003,0.15648761321946875,True,sqrt,1.0,2,50,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 1.0, 'min_samples_split': 2, 'n_estimators': 50}",-0.4489343337607004,-0.4137436441331457,-0.44327184167558037,-0.431385830620107,-0.4395011797924668,-0.4353673659964,0.012223499807771324,168
16.640433406829835,1.1221696425654852,0.8607059001922608,0.19560461263076806,True,sqrt,1.0,2,100,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 1.0, 'min_samples_split': 2, 'n_estimators': 100}",-0.44908584820811864,-0.4150295815702362,-0.43724728476023517,-0.42440205978275214,-0.4372717594725701,-0.43260730675878245,0.011756966819824964,141
30.40442762374878,1.6335338558348107,0.8182306289672852,0.18536495811191359,True,sqrt,1.0,2,200,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 1.0, 'min_samples_split': 2, 'n_estimators': 200}",-0.4475387590339167,-0.4127743435301249,-0.43715193789836354,-0.4241682960886808,-0.4366267324096868,-0.4316520137921545,0.011997984247877137,132
45.20870270729065,2.3324120283493106,0.8940465450286865,0.2654741541930783,True,sqrt,1.0,2,300,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 1.0, 'min_samples_split': 2, 'n_estimators': 300}",-0.44910704204634566,-0.41277312482242334,-0.4377252746756612,-0.4247975655980546,-0.43833890775857154,-0.43254838298021137,0.012535195093833978,140
57.59731645584107,1.6994200476129124,0.8756892681121826,0.27058605591814294,True,sqrt,1.0,2,400,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 1.0, 'min_samples_split': 2, 'n_estimators': 400}",-0.4497120617253855,-0.4132558737533381,-0.4372016449877097,-0.4250268589547527,-0.43784116600955536,-0.43260752108614825,0.012433945608135459,142
76.6262260913849,2.5399617003719555,0.931504487991333,0.10528098613073357,True,sqrt,1.0,2,500,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 1.0, 'min_samples_split': 2, 'n_estimators': 500}",-0.4496874772955318,-0.41372363401094564,-0.43610818948988617,-0.42483624945716236,-0.43780085641034777,-0.43243128133277475,0.012229381560194345,139
7.857568740844727,0.34070171741938354,0.8244719505310059,0.18051824487834486,True,sqrt,1.0,5,50,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 1.0, 'min_samples_split': 5, 'n_estimators': 50}",-0.4388382472624689,-0.41100462192204074,-0.42739088654039625,-0.4220364993865166,-0.4331298104052726,-0.42648001310333905,0.009560418322153248,116
15.264302349090576,0.925335878010399,0.825225830078125,0.04965635753848302,True,sqrt,1.0,5,100,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 1.0, 'min_samples_split': 5, 'n_estimators': 100}",-0.43947417026800695,-0.40833755183191534,-0.4269150198970281,-0.42132290871709693,-0.429843947252327,-0.42517871959327486,0.010272596623331458,104
29.466706323623658,1.9383931555120373,0.9585539340972901,0.2095310210435054,True,sqrt,1.0,5,200,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 1.0, 'min_samples_split': 5, 'n_estimators': 200}",-0.44187383125307694,-0.40788195963889917,-0.4274167480814483,-0.41971503755685313,-0.4301904900540749,-0.42541561331687044,0.011292497519432095,106
40.76450481414795,4.211332539427947,0.6907480716705322,0.2143993739231245,True,sqrt,1.0,5,300,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 1.0, 'min_samples_split': 5, 'n_estimators': 300}",-0.44130406979372316,-0.4087964216040095,-0.42854241143810995,-0.4202304227817745,-0.4312489591878441,-0.4260244569610922,0.01093140540751064,113
57.78604173660278,4.499297847429786,0.9572263717651367,0.15560617975976662,True,sqrt,1.0,5,400,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 1.0, 'min_samples_split': 5, 'n_estimators': 400}",-0.44120897309205165,-0.40965433840376125,-0.42804948918198055,-0.42031632351663795,-0.4306675663076333,-0.425979338100413,0.010552555524362468,112
71.50319809913636,7.727127357435726,0.8755800724029541,0.0627436415794307,True,sqrt,1.0,5,500,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 1.0, 'min_samples_split': 5, 'n_estimators': 500}",-0.44146276327825057,-0.40937195430341833,-0.4283444884060418,-0.42032785839929604,-0.43077738652310416,-0.42605689018202214,0.010733741264241542,114
7.959629821777344,0.8908669394816428,0.5695325374603272,0.08176686184011665,True,sqrt,1.0,10,50,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 1.0, 'min_samples_split': 10, 'n_estimators': 50}",-0.41856715726104227,-0.4055324484078318,-0.41713434247204156,-0.4084675542089366,-0.4138840254743853,-0.4127171055648475,0.004995493449261749,39
14.613507270812988,0.7799143250291259,1.0205074787139892,0.21548905493939408,True,sqrt,1.0,10,100,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 1.0, 'min_samples_split': 10, 'n_estimators': 100}",-0.42067276908284945,-0.4008874429081526,-0.41655200823459865,-0.4073306241021235,-0.4138293865770165,-0.41185444618094813,0.00699243054458872,29
26.95481142997742,1.1923990381909029,0.8365753650665283,0.10777362395376756,True,sqrt,1.0,10,200,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 1.0, 'min_samples_split': 10, 'n_estimators': 200}",-0.4234977375845742,-0.39874711938678586,-0.41662037245739725,-0.4068418286226017,-0.4147669563778992,-0.41209480288585165,0.008525285888190395,31
38.93851108551026,1.6221757613170522,0.7328638553619384,0.28954897321752127,True,sqrt,1.0,10,300,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 1.0, 'min_samples_split': 10, 'n_estimators': 300}",-0.42362272063983236,-0.39960660982445906,-0.4155595881360539,-0.4072591527530866,-0.4149826620325682,-0.4122061466772,0.008154923003555616,32
54.2974937915802,4.959545682248275,0.8610632419586182,0.1033901640516824,True,sqrt,1.0,10,400,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 1.0, 'min_samples_split': 10, 'n_estimators': 400}",-0.4237336161207267,-0.39954239919215967,-0.41659631215832515,-0.4072468801808671,-0.4160439252670415,-0.412632626583824,0.008377828456354252,37
66.13864941596985,5.293732628901862,0.9581465721130371,0.15571559626313264,True,sqrt,1.0,10,500,"{'bootstrap': True, 'max_features': 'sqrt', 'max_samples': 1.0, 'min_samples_split': 10, 'n_estimators': 500}",-0.42489346479982243,-0.39963331367481414,-0.4170322167583187,-0.4080791558598065,-0.4163055810950733,-0.41318874643756703,0.008617946711210321,43
11.351967525482177,1.0729123037575476,0.6078586101531982,0.08996444544208577,True,19,0.5,2,50,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 50}",-0.45704935224732063,-0.4280239186712756,-0.4437818316758855,-0.4397269063448366,-0.4461232653247619,-0.44294105485281604,0.009409879138604567,209
20.3128201007843,2.1259642104108436,0.7353768348693848,0.11262678771942378,True,19,0.5,2,100,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 100}",-0.4567562760745783,-0.4266698013517421,-0.4455303387494629,-0.4358163467063051,-0.44673157035245104,-0.4423008666469078,0.010250840826301904,202
38.836202478408815,2.4951819425133666,0.7835142135620117,0.1931105880337512,True,19,0.5,2,200,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 200}",-0.4557190065836132,-0.42874771419602153,-0.4446182407234837,-0.43520691073059253,-0.44635223896145515,-0.44212882223903327,0.00933482163847879,200
64.09223275184631,2.887243797790496,0.7361499309539795,0.24898142984880128,True,19,0.5,2,300,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 300}",-0.45645593310242416,-0.4278770643930678,-0.44360953952577253,-0.43570078656756295,-0.4459960108030319,-0.4419278668783718,0.009660684300540049,198
79.34583940505982,3.667319543294636,0.8454833030700684,0.15076394930207343,True,19,0.5,2,400,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 400}",-0.4561098744799647,-0.4278390137942184,-0.44395830836649935,-0.43602829662418774,-0.4460872848237026,-0.4420045556177145,0.0095480269636139,199
97.65112209320068,6.154737196056812,0.9180863857269287,0.2051676990548504,True,19,0.5,2,500,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 500}",-0.4557486232483319,-0.4278607393372873,-0.44465565344587216,-0.43611123132587204,-0.44650925590544377,-0.44217710065256144,0.009495788441722584,201
10.749663305282592,0.8466174008342134,0.7224400043487549,0.12884003637405272,True,19,0.5,5,50,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 5, 'n_estimators': 50}",-0.4409578777978034,-0.41873037991472417,-0.44029370130496026,-0.43254886386530134,-0.4356588113202099,-0.43363792684059976,0.008067044109555582,151
20.964422750473023,0.628269093590488,0.8798188209533692,0.13334654453553946,True,19,0.5,5,100,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 5, 'n_estimators': 100}",-0.4409529501613834,-0.4152154084945918,-0.4361762295795626,-0.42831076096780135,-0.4348300919938865,-0.4310970882394451,0.008909123180096528,127
39.180733394622806,2.7527725879291527,0.8143656730651856,0.1628842885838247,True,19,0.5,5,200,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 5, 'n_estimators': 200}",-0.4429221248598222,-0.4165504774793184,-0.4347446458899607,-0.4277481905520645,-0.436274301794357,-0.43164794811510454,0.008958141273661376,131
57.724145841598514,3.4656068495370485,0.908647108078003,0.09856141761097997,True,19,0.5,5,300,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 5, 'n_estimators': 300}",-0.44289440516197004,-0.41771709643997124,-0.43379659296245315,-0.4278174210791589,-0.4351936892033987,-0.43148384096939046,0.008393791284557278,128
76.27674751281738,2.273362942376386,0.7651792526245117,0.266348447609676,True,19,0.5,5,400,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 5, 'n_estimators': 400}",-0.443878489229768,-0.41815722396519706,-0.4344613467833372,-0.4270384659343433,-0.4356093934627221,-0.43182898387507357,0.008674992698530214,136
94.5167875289917,7.228311521859307,0.7476013660430908,0.10273162368389314,True,19,0.5,5,500,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 5, 'n_estimators': 500}",-0.4451984988106365,-0.4179942771679053,-0.4352011080131002,-0.42712472240899063,-0.436239014531665,-0.43235152418645956,0.009183980236652305,138
10.174181365966797,0.6184764185216907,0.6038338661193847,0.07597950285109674,True,19,0.5,10,50,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 50}",-0.42532271425039647,-0.4050925524068765,-0.41546554198118485,-0.41750240673990374,-0.4192710214416834,-0.416530847364009,0.006598770673842825,57
19.094741678237916,1.2231596737926338,0.7511098861694336,0.11734654462944755,True,19,0.5,10,100,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 100}",-0.4266908840913177,-0.40571469454938747,-0.4163599374629708,-0.4140525688753735,-0.4187332131382525,-0.4163102596234604,0.006796965539388461,56
35.51463508605957,4.01958801628195,0.7569718837738038,0.22612555486129185,True,19,0.5,10,200,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 200}",-0.42566513951510204,-0.405115719894224,-0.41679480785221534,-0.4141115306172327,-0.4184551972273404,-0.41602847902122286,0.0066648998424711755,55
52.57417316436768,2.1721435861190006,0.6602531909942627,0.09249372129355038,True,19,0.5,10,300,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 300}",-0.4263407226531431,-0.4062593777747461,-0.4172356399771404,-0.4160303688391585,-0.41989279060695917,-0.41715177997022945,0.006509359844936485,58
67.97957029342652,2.070230871282137,0.8325676918029785,0.09331176916030291,True,19,0.5,10,400,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 400}",-0.4266696088570577,-0.4072620975920685,-0.4176201516176627,-0.41643392805980883,-0.4202747187304268,-0.4176521009714049,0.006286981924645881,59
87.82910547256469,4.037330874049954,0.9595681190490722,0.10084105344288731,True,19,0.5,10,500,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 500}",-0.4272306040181959,-0.40707011430013007,-0.41851593530848336,-0.4164114639226524,-0.4215987020658893,-0.4181653639230702,0.006637319014305403,60
16.10930218696594,2.016481273026462,0.6524872303009033,0.13991334311187043,True,19,0.75,2,50,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 50}",-0.4471121839593381,-0.41968907416509177,-0.440833907483127,-0.4332571467530244,-0.43825828023142316,-0.43583011851840087,0.009223582497518075,171
29.588317728042604,3.991108930825326,0.7430967807769775,0.15229298292846852,True,19,0.75,2,100,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 100}",-0.44869735209053013,-0.4161372600722013,-0.44051400180790773,-0.42834025267182146,-0.43732275295502027,-0.4342023239194962,0.01113903593612596,157
60.08809781074524,2.3108165379165917,0.7823186874389648,0.086922303564394,True,19,0.75,2,200,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 200}",-0.45079201502665694,-0.4150103619781099,-0.4394407131813515,-0.42886041983505513,-0.43818240989873597,-0.4344571839839819,0.011958613896572712,160
89.37451066970826,3.09358218229791,0.6985315799713134,0.1336499924750629,True,19,0.75,2,300,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 300}",-0.44965798516989147,-0.4152553216264249,-0.4387672513280054,-0.4284291368956272,-0.43907869352471024,-0.4342376777089319,0.0116258964584471,158
119.62616295814514,10.260357209821345,0.6012248039245606,0.24811302667248838,True,19,0.75,2,400,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 400}",-0.45090947682297927,-0.4159435654468721,-0.43821155665855116,-0.427811734475557,-0.43867897555124413,-0.43431106179104073,0.011742283337642415,159
150.13753690719605,10.511844380982803,1.029099178314209,0.2018816619379714,True,19,0.75,2,500,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 500}",-0.45214498619778015,-0.41593047876897554,-0.43858147677322773,-0.42860438727028755,-0.4395536382371601,-0.4349629934494862,0.012100056227466184,164
15.545327377319335,0.7528555601985193,0.7863542079925537,0.15271068506905694,True,19,0.75,5,50,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 5, 'n_estimators': 50}",-0.43741448641566627,-0.4107210179887277,-0.42962199261852374,-0.42353897341827323,-0.42985229252299234,-0.4262297525928367,0.008916159489510562,115
31.534949827194215,1.1469251138594394,0.638086986541748,0.11459120815311855,True,19,0.75,5,100,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 5, 'n_estimators': 100}",-0.4373375528408558,-0.40869957365163756,-0.428745596505524,-0.41993589072251875,-0.4304655547951421,-0.42503683370313566,0.009873796744981437,102
58.84006586074829,2.400517178959479,0.7709282398223877,0.19424841440531915,True,19,0.75,5,200,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 5, 'n_estimators': 200}",-0.4386096604420345,-0.4080426512736965,-0.4284086751987246,-0.4205847354991196,-0.4304785742795756,-0.4252248593386302,0.010331022484943697,105
84.36723594665527,9.389285675727727,0.7274444103240967,0.23448726109640478,True,19,0.75,5,300,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 5, 'n_estimators': 300}",-0.4384635423096883,-0.4093224056498632,-0.4279428468948063,-0.42163904279627307,-0.43064160719613515,-0.42560188896935325,0.009767565688564388,108
113.55620331764221,7.431378406861681,0.814151668548584,0.13270839007615692,True,19,0.75,5,400,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 5, 'n_estimators': 400}",-0.4403018577225269,-0.41027436112705173,-0.42923993154814716,-0.4217166196340691,-0.43130471253774183,-0.42656749651390735,0.010071872414951409,117
144.42977132797242,3.77447270970497,0.8765823364257812,0.027243170931494972,True,19,0.75,5,500,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 5, 'n_estimators': 500}",-0.440589181532058,-0.41051937438167313,-0.4300563621297531,-0.42278747441976405,-0.43171212347712096,-0.42713290318807384,0.010054644579413467,119
14.476146745681763,1.1290553888472838,0.7065215110778809,0.11160204932127367,True,19,0.75,10,50,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 50}",-0.4218478188010237,-0.4029145677487716,-0.41498201523038086,-0.40855442434607336,-0.41041403713410457,-0.4117425726520708,0.006363536041625001,25
28.46758370399475,3.815180805325617,0.8451762199401855,0.1927755093570944,True,19,0.75,10,100,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 100}",-0.4243263594781725,-0.39962533664267974,-0.4128789653591196,-0.40715969543074365,-0.4151768549440722,-0.4118334423709575,0.008236822927980768,28
55.22176351547241,4.865130358484464,0.8808290481567382,0.09132292630188803,True,19,0.75,10,200,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 200}",-0.4246118072264526,-0.4001519316832798,-0.4138243558859594,-0.4073966811548924,-0.4150641014741248,-0.41220977548494175,0.00816237602927664,33
80.15928058624267,3.8990685455575815,0.8385305881500245,0.22638922427968666,True,19,0.75,10,300,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 300}",-0.4247817331884932,-0.4003372482567931,-0.4133524861738959,-0.40908160085981055,-0.4155551052695057,-0.41262163474969976,0.008005565296525139,36
104.93613033294677,6.704090722000161,0.7366480350494384,0.08201047141072289,True,19,0.75,10,400,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 400}",-0.42488453378307367,-0.4004416885004906,-0.4133168030273263,-0.40865940040019044,-0.41594911949048124,-0.41265030904031247,0.008074408794907766,38
133.03032541275024,7.559437285398221,0.841437816619873,0.16073674108321778,True,19,0.75,10,500,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 500}",-0.4257401552172665,-0.40110734041265894,-0.4144274805985134,-0.4088142044809558,-0.4165275500799433,-0.41332334615786753,0.008188117462326368,45
22.53622603416443,1.6626780423478955,0.7208510398864746,0.1707049484174995,True,19,1.0,2,50,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 2, 'n_estimators': 50}",-0.4454738869501267,-0.4158925373765828,-0.4354151282582315,-0.42810450925760896,-0.44246520095480685,-0.43347025255947136,0.010644680821284691,149
40.783559513092044,2.1677494203203778,0.5128706455230713,0.18903816079715283,True,19,1.0,2,100,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 2, 'n_estimators': 100}",-0.4485246381989166,-0.41308638599264813,-0.43830048560774293,-0.4265035471875139,-0.4401638420435614,-0.4333157798060766,0.012318177700124954,147
76.13525462150574,5.272303048826243,0.7150393962860108,0.21075762054649574,True,19,1.0,2,200,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 2, 'n_estimators': 200}",-0.4481203443019036,-0.41098994218801777,-0.43602315599569047,-0.42687244783585354,-0.437054594632082,-0.43181209699070944,0.0124027254603706,135
114.18085966110229,8.019458001519606,0.7886488914489747,0.15464667069655993,True,19,1.0,2,300,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 2, 'n_estimators': 300}",-0.4472351487926109,-0.41030208301315046,-0.4358900552092242,-0.4254614719466948,-0.4355471978567395,-0.430887191363684,0.012386970059424844,126
153.59073252677916,9.139708988754663,0.8074895858764648,0.20336488466982514,True,19,1.0,2,400,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 2, 'n_estimators': 400}",-0.44783499587875,-0.41132123041828555,-0.43659137121199876,-0.4256302637915975,-0.4362576472630952,-0.43152710171274533,0.012304651406124207,129
187.19656023979186,7.847747998784477,0.8963495254516601,0.1502030298710296,True,19,1.0,2,500,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 2, 'n_estimators': 500}",-0.44896216686375284,-0.4117951638864316,-0.43641255936137335,-0.42496549821282126,-0.4368559789372331,-0.4317982734523224,0.012556133688680434,134
19.854555559158324,2.497325912179066,0.6897506237030029,0.1607065624822906,True,19,1.0,5,50,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 5, 'n_estimators': 50}",-0.4388990978893257,-0.40891329115413866,-0.424386817675873,-0.41587799841332346,-0.4281741276569963,-0.42325026655793135,0.010298750214758734,81
40.30362663269043,0.8658983827513238,0.6500386238098145,0.08363203753323499,True,19,1.0,5,100,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 5, 'n_estimators': 100}",-0.44101746165161176,-0.4052432787749984,-0.4264036228461678,-0.4141520386204795,-0.43128347104871917,-0.4236199745883953,0.012621372288668565,88
77.57131705284118,3.3897467756393698,0.7751326084136962,0.12987326777299438,True,19,1.0,5,200,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 5, 'n_estimators': 200}",-0.43969365990000997,-0.4048191628794777,-0.4270915836583454,-0.415350620859502,-0.4299372756913269,-0.4233784605977323,0.012098634709964444,84
109.86746783256531,10.530147021734198,0.7163644790649414,0.1627728239623351,True,19,1.0,5,300,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 5, 'n_estimators': 300}",-0.43889906284010327,-0.40449264342136804,-0.4263724307098919,-0.4172402553564375,-0.42995635740949467,-0.4233921499474591,0.011725803976499215,85
145.66473989486695,11.258838265495184,0.9707726955413818,0.10179807899818717,True,19,1.0,5,400,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 5, 'n_estimators': 400}",-0.43919596190102017,-0.405402162273373,-0.4265142015142651,-0.4175210837374894,-0.4305686133746448,-0.4238404045601585,0.01155953043629053,91
